asset_id,eval_date,open_price,close_price,high_price,low_price
104,2021-06-03,407.44,411.38,412.9,406.93
105,2021-06-03,140.94,141.57,147.42,135.92
101,2021-06-04,238.56,237.83,241.35,236.97
102,2021-06-04,720.05,719.85,721.58,717.36
103,2021-06-04,371.95,371.46,373.49,364.01
104,2021-06-04,403.35,404.1,406.24,393.97
105,2021-06-04,142.87,141.48,143.69,138.69
101,2021-06-05,238.71,236.14,243.2,232.7
102,2021-06-05,718.13,724.66,726.53,714.89
103,2021-06-05,366.89,366.18,375.26,365.36
104,2021-06-05,407.4,403.33,412.12,398.32
105,2021-06-05,138.76,137.5,143.77,134.2
101,2021-06-06,243.78,250.94,251.37,235.25
102,2021-06-06,712.99,716.56,720.15,709.04
103,2021-06-06,370.61,379.73,380.55,363.32
104,2021-06-06,409.33,409.07,418.36,401.19
105,2021-06-06,138.41,140.25,142.11,138.21
101,2021-06-07,241.89,245.82,247.14,232.15
102,2021-06-07,711.94,710.56,715.63,707.7
103,2021-06-07,373.83,377.46,379.08,368.11
104,2021-06-07,409.04,405.58,410.36,401.9
105,2021-06-07,138.84,135.87,139.34,133.96
101,2021-06-08,239.36,235.24,246.3,231.66
102,2021-06-08,710.81,718.76,719.3,710.71
103,2021-06-08,372.13,369.71,375.34,369.66
104,2021-06-08,403.33,398.46,404.71,397.21
105,2021-06-08,141.18,138.51,147.08,138.2
101,2021-06-09,237.21,232.26,237.48,229.82
102,2021-06-09,718.28,718.29,722.6,713.75
103,2021-06-09,372.98,373.96,375.72,371.76
104,2021-06-09,404.25,403.16,408.67,397.78
105,2021-06-09,142.09,143.76,147.53,134.69
101,2021-06-10,242.18,240.16,248.97,233.45
102,2021-06-10,714.45,709.58,722.09,708.62
103,2021-06-10,374.77,373.2,375.08,367.29
104,2021-06-10,410.51,407.33,411.05,404.54
105,2021-06-10,139.2,136.7,140.1,133.57
101,2021-06-11,237.89,240.87,244.01,230.51
102,2021-06-11,719.37,721.63,723.47,709.84
103,2021-06-11,368.82,366.85,370.41,364.46
104,2021-06-11,406.74,406.04,412.57,399.24
105,2021-06-11,136.94,145.19,145.52,133.84
101,2021-06-12,238.02,239.53,247.6,237.11
102,2021-06-12,710.79,709.03,717.84,702.28
103,2021-06-12,375.14,379.15,381.04,368.84
104,2021-06-12,403.95,406.24,407.49,394.89
105,2021-06-12,145.65,152.86,154.67,144.38
101,2021-06-13,240.94,244.32,250.85,236.22
102,2021-06-13,715.62,718.42,718.84,714.87
103,2021-06-13,373.88,371.84,375.27,366.11
104,2021-06-13,405.07,404.27,407.61,396.47
105,2021-06-13,141.37,143.78,147.46,140.46
101,2021-06-14,238.78,240.09,240.86,232.16
102,2021-06-14,714.36,715.33,716.44,707.87
103,2021-06-14,373.33,378.53,382.02,367.97
104,2021-06-14,402.38,402.26,405.86,398.49
105,2021-06-14,145.18,145.58,153.92,143.84
101,2021-06-15,240.42,242.44,243.32,234.27
102,2021-06-15,719.94,719.4,726.48,711.56
103,2021-06-15,367.93,370.4,373.18,362.38
104,2021-06-15,403.18,406.56,406.86,399.54
105,2021-06-15,140.33,136.82,147.88,132.82
101,2021-06-16,242.56,250.75,251.5,237.81
102,2021-06-16,712.46,711.74,713.21,703.55
103,2021-06-16,375.78,379.77,382.57,366.41
104,2021-06-16,409.42,414.49,415.12,405.6
105,2021-06-16,140.21,141.31,145.6,135.75
101,2021-06-17,241.55,236.86,242.02,232.72
102,2021-06-17,716.21,716.53,717.6,716.18
103,2021-06-17,372.9,365.97,373.89,363.81
104,2021-06-17,403.03,404.39,404.84,402.89
105,2021-06-17,144.64,145.05,150.78,142.76
101,2021-06-18,241.6,247.92,251.14,239.13
102,2021-06-18,714.71,710.69,717.69,710.16
103,2021-06-18,373.84,367.24,376.27,366.58
104,2021-06-18,410.53,410.41,412.46,401.7
105,2021-06-18,145.57,142.76,150.35,138.29
101,2021-06-19,238.68,243.01,243.11,237.03
102,2021-06-19,711.28,711.56,717.17,705.02
103,2021-06-19,372.47,368.85,373.63,366.92
104,2021-06-19,410.38,401.31,418.0,400.66
105,2021-06-19,138.74,139.13,140.7,138.63
101,2021-06-20,243.63,245.11,245.94,238.54
102,2021-06-20,717.26,717.03,721.2,713.53
103,2021-06-20,367.62,372.49,373.96,363.98
104,2021-06-20,408.55,406.95,414.65,404.9
105,2021-06-20,143.65,142.79,148.52,141.4
101,2021-06-21,238.49,241.5,246.27,236.2
102,2021-06-21,714.84,718.7,720.63,706.06
103,2021-06-21,370.36,368.77,370.51,366.1
104,2021-06-21,406.56,410.22,413.07,405.02
105,2021-06-21,137.72,142.06,145.22,134.33
101,2021-06-22,237.32,232.79,241.4,230.27
102,2021-06-22,718.27,716.7,724.58,712.4
103,2021-06-22,370.67,373.42,376.65,365.95
104,2021-06-22,405.32,403.2,407.34,403.18
105,2021-06-22,138.9,134.08,146.39,130.96
101,2021-06-23,246.43,247.29,251.45,237.26
102,2021-06-23,717.54,715.37,718.39,715.34
103,2021-06-23,373.01,368.98,376.46,365.14
104,2021-06-23,409.17,408.48,410.48,407.44
105,2021-06-23,139.97,133.42,143.46,132.34
101,2021-06-24,240.35,248.2,248.72,239.68
102,2021-06-24,720.18,718.68,721.07,717.27
103,2021-06-24,373.61,376.57,379.57,367.17
104,2021-06-24,402.16,403.99,410.49,395.1
105,2021-06-24,144.79,146.65,151.79,142.77
101,2021-06-25,241.78,233.53,242.33,232.23
102,2021-06-25,717.29,721.96,722.36,717.04
103,2021-06-25,374.37,373.0,379.61,372.08
104,2021-06-25,404.61,406.91,407.17,399.55
105,2021-06-25,141.64,142.45,150.54,135.13
101,2021-06-26,245.39,240.61,250.1,236.7
102,2021-06-26,711.61,718.56,720.16,705.73
103,2021-06-26,375.23,372.3,375.76,370.22
104,2021-06-26,407.24,410.41,415.17,404.43
105,2021-06-26,142.98,140.59,144.32,134.84
101,2021-06-27,246.34,247.52,249.73,245.25
102,2021-06-27,711.18,718.39,720.87,710.79
103,2021-06-27,371.1,373.15,374.79,370.44
104,2021-06-27,406.83,401.35,409.64,397.73
105,2021-06-27,140.39,145.39,145.82,139.38
101,2021-06-28,240.59,239.52,241.39,236.71
102,2021-06-28,715.46,717.04,722.4,714.9
103,2021-06-28,374.04,366.35,374.84,365.49
104,2021-06-28,409.32,404.69,412.93,403.2
105,2021-06-28,136.55,136.35,138.71,135.27
101,2021-06-29,241.98,243.13,247.87,234.09
102,2021-06-29,716.41,715.34,720.53,711.67
103,2021-06-29,374.27,375.75,376.57,374.21
104,2021-06-29,403.0,395.76,411.91,394.41
105,2021-06-29,136.95,133.9,141.91,130.86
101,2021-06-30,244.01,240.99,249.96,240.76
102,2021-06-30,717.82,713.89,719.97,709.48
103,2021-06-30,371.62,369.44,380.35,362.98
104,2021-06-30,403.07,401.06,410.82,398.74
105,2021-06-30,144.93,144.72,146.92,144.68
101,2021-07-01,243.06,243.07,249.68,239.95
102,2021-07-01,713.71,719.99,720.52,713.13
103,2021-07-01,368.08,375.4,378.07,366.36
104,2021-07-01,403.21,402.67,404.02,394.46
105,2021-07-01,139.93,145.1,146.95,134.36
101,2021-07-02,239.99,238.71,245.23,235.14
102,2021-07-02,719.23,719.56,720.89,717.74
103,2021-07-02,372.42,374.06,374.37,368.52
104,2021-07-02,403.45,402.36,410.13,396.04
105,2021-07-02,145.27,147.49,152.63,140.69
101,2021-07-03,243.77,240.23,249.69,234.98
102,2021-07-03,713.32,713.05,715.46,712.94
103,2021-07-03,374.55,376.17,381.33,367.95
104,2021-07-03,409.47,405.62,414.27,400.77
105,2021-07-03,145.16,147.98,152.14,142.59
101,2021-07-04,242.17,238.55,243.55,236.26
102,2021-07-04,710.84,718.37,720.33,704.43
103,2021-07-04,372.61,373.36,376.18,367.48
104,2021-07-04,410.58,412.26,413.12,401.83
105,2021-07-04,142.59,151.28,151.91,138.62
101,2021-07-05,243.87,239.4,244.29,234.8
102,2021-07-05,714.92,716.79,720.59,713.43
103,2021-07-05,374.16,371.44,374.32,371.43
104,2021-07-05,405.14,411.58,412.42,397.15
105,2021-07-05,141.98,141.87,144.52,132.73
101,2021-07-06,242.58,244.88,249.54,233.34
102,2021-07-06,714.0,716.51,721.13,713.6
103,2021-07-06,369.91,369.94,371.58,369.68
104,2021-07-06,407.53,403.85,415.55,397.64
105,2021-07-06,141.88,148.14,151.26,140.21
101,2021-07-07,244.39,243.5,245.28,235.78
102,2021-07-07,710.65,710.63,711.56,710.16
103,2021-07-07,370.94,375.56,376.27,368.27
104,2021-07-07,404.66,403.5,405.12,401.66
105,2021-07-07,139.97,141.98,142.71,138.66
101,2021-07-08,246.8,247.38,250.1,242.99
102,2021-07-08,717.5,715.72,721.42,708.46
103,2021-07-08,370.35,373.53,376.82,360.83
104,2021-07-08,401.38,399.2,404.7,396.67
105,2021-07-08,142.89,150.99,151.15,135.58
101,2021-07-09,239.57,237.84,248.32,231.9
102,2021-07-09,717.66,714.52,718.7,709.77
103,2021-07-09,368.77,365.07,375.33,362.36
104,2021-07-09,401.28,404.38,405.62,395.59
105,2021-07-09,145.17,143.27,150.46,137.63
101,2021-07-10,244.3,244.24,246.35,240.59
102,2021-07-10,710.5,708.36,717.73,702.15
103,2021-07-10,370.33,367.26,378.84,362.57
104,2021-07-10,404.22,400.6,411.01,398.59
105,2021-07-10,138.99,147.77,147.99,132.11
101,2021-07-11,244.51,251.28,253.93,242.35
102,2021-07-11,710.52,709.78,717.23,705.83
103,2021-07-11,374.47,379.59,383.02,374.25
104,2021-07-11,404.66,400.2,408.81,396.34
105,2021-07-11,145.32,144.35,147.12,138.69
101,2021-07-12,239.36,239.85,242.61,231.01
102,2021-07-12,713.61,714.24,718.95,712.99
103,2021-07-12,370.71,368.95,371.57,362.27
104,2021-07-12,410.42,410.07,417.35,401.01
105,2021-07-12,141.89,135.97,151.66,135.47
101,2021-07-13,244.08,246.05,253.13,236.12
102,2021-07-13,717.03,723.34,726.93,716.13
103,2021-07-13,368.68,364.52,375.08,362.61
104,2021-07-13,403.05,403.75,409.26,401.77
105,2021-07-13,144.24,147.03,147.51,139.36
101,2021-07-14,239.11,240.57,243.01,233.05
102,2021-07-14,719.34,715.43,728.49,711.57
103,2021-07-14,366.1,368.41,369.94,364.68
104,2021-07-14,407.59,401.42,408.03,399.23
105,2021-07-14,140.21,140.76,146.89,135.92
101,2021-07-15,237.5,240.52,241.51,229.85
102,2021-07-15,714.45,718.05,718.69,707.43
103,2021-07-15,368.52,368.1,372.92,360.56
104,2021-07-15,402.09,404.37,408.36,400.22
105,2021-07-15,141.18,140.3,149.94,136.56
101,2021-07-16,239.15,241.89,247.89,237.44
102,2021-07-16,712.19,711.83,719.92,707.45
103,2021-07-16,369.46,374.02,377.98,363.92
104,2021-07-16,409.95,418.38,418.97,406.67
105,2021-07-16,136.14,130.68,139.91,127.18
101,2021-07-17,239.57,237.46,242.6,233.45
102,2021-07-17,717.59,714.05,726.54,710.85
103,2021-07-17,375.18,374.05,377.82,373.68
104,2021-07-17,406.61,405.98,407.75,405.23
105,2021-07-17,138.71,141.36,144.75,130.54
101,2021-07-18,239.46,229.91,241.92,229.81
102,2021-07-18,719.12,713.57,721.11,709.64
103,2021-07-18,370.25,368.49,377.32,364.38
104,2021-07-18,406.52,406.18,413.83,406.09
105,2021-07-18,140.47,135.53,141.79,133.83
101,2021-07-19,241.17,236.55,243.15,235.68
102,2021-07-19,710.55,702.44,711.06,701.01
103,2021-07-19,372.93,372.75,373.61,371.85
104,2021-07-19,405.63,410.96,415.14,396.18
105,2021-07-19,141.91,146.03,146.46,138.35
101,2021-07-20,242.87,240.93,248.66,240.55
102,2021-07-20,719.77,716.21,722.91,715.35
103,2021-07-20,374.22,367.09,374.5,365.88
104,2021-07-20,409.85,413.26,417.14,408.2
105,2021-07-20,139.02,134.61,140.8,130.42
101,2021-07-21,240.83,241.81,242.52,236.99
102,2021-07-21,713.95,707.24,723.47,704.49
103,2021-07-21,367.62,363.75,376.25,363.7
104,2021-07-21,403.72,397.59,409.7,395.73
105,2021-07-21,137.0,139.35,146.22,129.48
101,2021-07-22,244.53,241.36,248.82,236.95
102,2021-07-22,712.76,719.84,720.05,708.56
103,2021-07-22,369.34,364.5,378.56,360.02
104,2021-07-22,408.96,405.87,413.29,399.79
105,2021-07-22,143.33,142.44,148.0,141.06
101,2021-07-23,241.09,244.41,248.65,235.04
102,2021-07-23,713.14,717.0,717.96,712.7
103,2021-07-23,375.75,376.35,379.82,375.64
104,2021-07-23,407.51,403.18,413.63,399.63
105,2021-07-23,143.53,145.81,150.41,140.3
101,2021-07-24,238.31,235.12,242.84,229.5
102,2021-07-24,718.72,721.34,724.62,716.8
103,2021-07-24,370.91,371.87,374.9,369.71
104,2021-07-24,401.71,399.12,402.7,397.55
105,2021-07-24,145.15,143.58,148.9,137.57
101,2021-07-25,243.88,240.83,246.48,234.46
102,2021-07-25,718.63,720.77,722.28,717.63
103,2021-07-25,365.93,368.19,370.68,364.0
104,2021-07-25,410.77,409.11,415.42,402.6
105,2021-07-25,140.85,146.25,150.15,131.95
101,2021-07-26,239.8,240.98,245.25,237.56
102,2021-07-26,715.16,713.37,723.48,706.2
103,2021-07-26,366.03,370.73,374.64,364.28
104,2021-07-26,401.23,392.77,405.22,391.37
105,2021-07-26,140.13,141.61,143.2,131.08
101,2021-07-27,239.22,235.33,240.03,232.95
102,2021-07-27,717.04,716.84,717.36,715.71
103,2021-07-27,367.97,369.36,376.55,367.39
104,2021-07-27,410.97,406.01,415.3,403.94
105,2021-07-27,141.99,147.47,149.25,138.84
101,2021-07-28,242.87,242.76,246.77,237.3
102,2021-07-28,711.98,711.53,716.0,708.54
103,2021-07-28,373.46,368.24,378.29,364.06
104,2021-07-28,405.14,406.97,413.01,399.68
105,2021-07-28,136.42,140.4,140.41,133.72
101,2021-07-29,239.92,238.48,248.77,233.16
102,2021-07-29,715.76,709.69,724.16,706.92
103,2021-07-29,369.25,371.08,372.6,368.83
104,2021-07-29,409.53,409.17,413.34,402.13
105,2021-07-29,139.65,139.82,141.06,132.55
101,2021-07-30,243.7,241.7,243.88,241.54
102,2021-07-30,716.02,722.19,723.59,714.92
103,2021-07-30,371.41,363.08,378.3,361.69
104,2021-07-30,409.99,410.48,411.25,406.06
105,2021-07-30,144.95,146.8,150.02,139.01
101,2021-07-31,245.17,241.55,246.38,237.07
102,2021-07-31,714.83,718.55,719.07,709.73
103,2021-07-31,371.33,377.74,380.86,369.53
104,2021-07-31,409.1,410.3,415.89,403.03
105,2021-07-31,144.5,151.29,152.72,143.28
101,2021-08-01,240.98,237.14,243.52,232.28
102,2021-08-01,718.4,719.69,721.04,718.36
103,2021-08-01,366.85,368.66,374.4,364.09
104,2021-08-01,401.85,395.65,404.72,394.04
105,2021-08-01,142.36,148.52,151.54,135.56
101,2021-08-02,237.93,237.17,240.44,228.98
102,2021-08-02,716.72,713.05,723.35,712.57
103,2021-08-02,373.69,379.33,380.48,368.97
104,2021-08-02,404.34,404.92,407.28,395.61
105,2021-08-02,141.04,141.16,142.35,138.89
101,2021-08-03,240.69,245.58,249.06,231.19
102,2021-08-03,714.1,712.49,721.98,710.58
103,2021-08-03,366.18,360.23,370.04,357.15
104,2021-08-03,403.05,410.61,412.74,402.8
105,2021-08-03,139.1,131.26,139.48,129.93
101,2021-08-04,242.36,241.88,245.1,241.71
102,2021-08-04,711.48,707.91,712.19,703.87
103,2021-08-04,369.28,372.26,373.46,359.99
104,2021-08-04,408.14,409.53,416.98,404.94
105,2021-08-04,142.03,141.64,148.26,137.21
101,2021-08-05,246.7,251.49,254.91,242.35
102,2021-08-05,713.02,711.32,714.02,709.49
103,2021-08-05,366.02,369.24,374.16,362.42
104,2021-08-05,401.72,399.3,403.47,392.82
105,2021-08-05,145.39,145.77,155.38,141.67
101,2021-08-06,245.42,252.07,255.41,239.13
102,2021-08-06,718.14,720.14,721.69,712.39
103,2021-08-06,372.73,369.88,372.94,369.36
104,2021-08-06,403.31,405.01,412.36,402.94
105,2021-08-06,138.99,136.16,145.15,133.64
101,2021-08-07,238.48,235.46,240.85,233.46
102,2021-08-07,719.8,723.02,724.43,719.21
103,2021-08-07,369.14,371.67,375.67,366.34
104,2021-08-07,408.7,410.07,417.98,406.09
105,2021-08-07,140.53,133.16,149.8,131.52
101,2021-08-08,238.16,239.17,243.11,237.09
102,2021-08-08,711.8,718.11,718.16,702.31
103,2021-08-08,369.6,362.75,375.59,361.04
104,2021-08-08,407.88,408.29,411.96,405.81
105,2021-08-08,136.65,137.07,143.6,134.12
101,2021-08-09,238.05,240.89,246.7,233.12
102,2021-08-09,716.01,718.58,720.12,714.09
103,2021-08-09,367.12,361.72,368.16,360.02
104,2021-08-09,404.05,406.11,408.8,399.55
105,2021-08-09,142.12,138.96,148.57,134.98
101,2021-08-10,240.06,244.33,244.44,236.99
102,2021-08-10,718.46,718.48,720.11,718.4
103,2021-08-10,368.29,368.51,369.43,362.96
104,2021-08-10,408.35,407.48,410.5,404.35
105,2021-08-10,143.99,143.8,152.38,134.89
101,2021-08-11,243.78,239.81,244.9,238.13
102,2021-08-11,714.64,712.53,720.98,712.07
103,2021-08-11,365.95,365.9,366.17,365.87
104,2021-08-11,403.37,397.2,405.59,393.51
105,2021-08-11,137.16,138.1,142.62,128.58
101,2021-08-12,239.8,241.95,245.42,232.65
102,2021-08-12,716.99,718.36,725.69,708.28
103,2021-08-12,370.15,362.05,376.56,361.97
104,2021-08-12,410.9,411.89,412.73,406.2
105,2021-08-12,138.14,139.22,142.91,136.81
101,2021-08-13,238.61,242.2,242.25,234.88
102,2021-08-13,720.27,713.44,721.42,713.01
103,2021-08-13,366.15,366.57,367.21,356.5
104,2021-08-13,402.92,402.59,404.54,400.51
105,2021-08-13,141.59,137.05,143.8,134.02
101,2021-08-14,246.06,250.33,252.63,241.7
102,2021-08-14,718.5,721.0,721.4,715.1
103,2021-08-14,367.5,366.93,367.92,362.96
104,2021-08-14,408.7,404.82,417.89,403.36
105,2021-08-14,141.78,142.35,149.56,140.84
101,2021-08-15,236.96,238.02,242.9,228.1
102,2021-08-15,720.14,718.97,720.77,711.11
103,2021-08-15,368.99,377.33,378.73,366.11
104,2021-08-15,409.79,405.74,417.36,404.15
105,2021-08-15,141.21,142.0,144.78,133.29
101,2021-08-16,245.95,245.59,246.09,237.86
102,2021-08-16,718.21,717.44,719.51,717.4
103,2021-08-16,372.14,368.7,378.43,362.27
104,2021-08-16,404.3,409.63,410.54,396.04
105,2021-08-16,143.92,146.66,148.19,137.57
101,2021-08-17,241.75,240.05,243.91,240.05
102,2021-08-17,717.5,716.12,718.61,715.06
103,2021-08-17,371.45,365.3,375.43,364.71
104,2021-08-17,402.22,401.32,407.21,398.85
105,2021-08-17,136.56,131.57,145.52,129.64
101,2021-08-18,237.49,237.59,247.24,230.68
102,2021-08-18,717.34,716.88,724.9,709.54
103,2021-08-18,370.15,366.54,370.26,360.88
104,2021-08-18,403.01,412.01,412.21,393.86
105,2021-08-18,144.63,152.65,154.61,142.18
101,2021-08-19,245.07,247.31,247.38,244.09
102,2021-08-19,713.28,713.42,721.99,713.24
103,2021-08-19,370.51,368.86,372.9,363.61
104,2021-08-19,401.75,398.9,403.38,397.87
105,2021-08-19,143.81,145.35,147.97,142.88
101,2021-08-20,237.75,238.52,239.04,235.35
102,2021-08-20,719.57,719.39,727.83,716.23
103,2021-08-20,371.34,363.66,378.56,361.41
104,2021-08-20,401.47,406.07,408.42,393.15
105,2021-08-20,142.67,150.95,152.21,137.56
101,2021-08-21,246.52,245.69,254.99,243.42
102,2021-08-21,715.8,708.35,720.33,707.02
103,2021-08-21,368.43,370.19,375.95,367.48
104,2021-08-21,404.85,409.99,411.08,403.27
105,2021-08-21,140.37,139.5,149.54,135.69
101,2021-08-22,238.26,233.51,238.3,232.94
102,2021-08-22,714.24,713.0,720.13,711.48
103,2021-08-22,373.6,374.22,383.07,372.59
104,2021-08-22,410.58,400.85,410.96,400.8
105,2021-08-22,144.63,139.19,147.7,135.24
101,2021-08-23,243.38,243.45,244.18,240.96
102,2021-08-23,715.61,723.12,724.89,711.32
103,2021-08-23,370.34,367.12,380.13,360.74
104,2021-08-23,409.84,414.34,418.32,407.73
105,2021-08-23,136.62,135.59,144.98,134.87
101,2021-08-24,240.84,246.24,246.61,232.29
102,2021-08-24,714.71,711.8,715.32,707.22
103,2021-08-24,370.33,368.05,373.42,365.3
104,2021-08-24,408.55,407.5,413.99,399.78
105,2021-08-24,138.27,135.61,146.78,132.7
101,2021-08-25,243.08,240.08,246.65,234.63
102,2021-08-25,717.58,718.46,718.54,713.62
103,2021-08-25,373.93,372.6,375.53,371.16
104,2021-08-25,407.48,407.67,415.05,399.99
105,2021-08-25,144.0,145.93,148.37,142.76
101,2021-08-26,246.36,249.45,254.29,240.58
102,2021-08-26,719.63,723.74,723.91,716.31
103,2021-08-26,374.48,373.11,377.71,369.85
104,2021-08-26,402.47,410.35,412.05,398.43
105,2021-08-26,137.78,141.91,143.26,137.54
101,2021-08-27,242.65,243.56,248.91,242.13
102,2021-08-27,711.06,709.98,713.95,704.79
103,2021-08-27,371.97,371.25,377.46,369.24
104,2021-08-27,402.35,398.92,410.84,396.19
105,2021-08-27,137.66,140.89,146.39,130.23
101,2021-08-28,240.91,241.01,243.53,231.11
102,2021-08-28,713.34,710.52,721.81,705.75
103,2021-08-28,370.12,371.15,371.98,369.01
104,2021-08-28,403.66,395.09,411.86,393.7
105,2021-08-28,140.62,144.82,148.64,132.73
101,2021-08-29,240.33,244.6,244.87,234.38
102,2021-08-29,713.6,722.7,722.83,710.9
103,2021-08-29,372.55,369.35,377.19,366.42
104,2021-08-29,403.72,403.37,404.86,402.58
105,2021-08-29,143.52,148.55,149.6,142.49
101,2021-08-30,242.85,239.01,252.46,236.15
102,2021-08-30,715.06,714.88,721.54,714.78
103,2021-08-30,367.14,366.17,369.66,362.85
104,2021-08-30,402.36,400.14,409.09,396.4
105,2021-08-30,136.03,132.83,136.8,132.11
101,2021-08-31,240.61,237.85,246.89,235.14
102,2021-08-31,713.76,716.26,719.9,705.15
103,2021-08-31,371.38,374.13,375.01,367.73
104,2021-08-31,401.37,405.98,411.25,394.73
105,2021-08-31,136.27,132.58,142.33,131.42
101,2021-09-01,239.62,240.07,248.52,234.12
102,2021-09-01,711.05,712.72,718.19,704.02
103,2021-09-01,370.95,367.42,375.29,365.02
104,2021-09-01,410.39,411.33,416.28,407.28
105,2021-09-01,143.95,144.11,145.56,141.02
101,2021-09-02,239.99,245.73,247.92,238.69
102,2021-09-02,711.0,707.32,711.13,702.02
103,2021-09-02,369.37,367.52,371.69,363.2
104,2021-09-02,410.9,411.71,420.73,404.55
105,2021-09-02,140.8,142.36,147.63,139.79
101,2021-09-03,237.59,236.94,238.33,235.63
102,2021-09-03,718.17,715.49,723.02,714.81
103,2021-09-03,371.35,373.86,374.07,365.2
104,2021-09-03,402.09,404.0,404.21,397.36
105,2021-09-03,143.61,152.49,152.59,140.27
101,2021-09-04,237.87,237.74,238.4,229.31
102,2021-09-04,711.23,711.05,712.36,710.89
103,2021-09-04,367.94,374.02,377.64,361.27
104,2021-09-04,408.74,408.71,414.09,400.77
105,2021-09-04,139.04,142.71,144.65,133.7
101,2021-09-05,246.66,240.2,250.77,239.02
102,2021-09-05,718.09,719.19,721.8,717.69
103,2021-09-05,371.96,363.53,373.15,362.72
104,2021-09-05,410.28,411.03,417.35,406.98
105,2021-09-05,143.3,141.54,149.31,136.58
101,2021-09-06,241.72,244.61,251.62,239.58
102,2021-09-06,713.24,710.07,720.89,705.6
103,2021-09-06,366.66,364.19,366.78,362.39
104,2021-09-06,410.86,414.77,415.56,408.3
105,2021-09-06,140.8,142.5,146.79,139.84
101,2021-09-07,246.28,248.68,252.18,242.84
102,2021-09-07,719.42,721.84,722.16,714.37
103,2021-09-07,367.57,370.5,374.77,361.43
104,2021-09-07,404.49,399.8,407.63,397.65
105,2021-09-07,140.09,141.91,141.97,140.0
101,2021-09-08,241.16,246.27,250.85,239.75
102,2021-09-08,712.33,706.26,720.23,704.49
103,2021-09-08,374.97,376.8,376.92,368.84
104,2021-09-08,409.8,407.75,419.37,406.38
105,2021-09-08,137.77,131.78,142.78,129.84
101,2021-09-09,243.44,244.43,246.67,240.03
102,2021-09-09,714.99,721.08,723.11,713.43
103,2021-09-09,366.49,367.2,368.43,359.93
104,2021-09-09,403.51,399.96,406.78,398.14
105,2021-09-09,144.0,146.81,151.74,142.55
101,2021-09-10,244.59,238.74,247.96,238.26
102,2021-09-10,716.41,711.6,717.93,708.1
103,2021-09-10,368.67,371.7,377.07,368.16
104,2021-09-10,404.68,404.55,407.53,395.56
105,2021-09-10,136.53,142.44,143.68,131.26
101,2021-09-11,239.97,240.22,245.71,234.96
102,2021-09-11,714.88,711.66,716.94,707.32
103,2021-09-11,375.44,377.48,378.04,368.61
104,2021-09-11,407.61,405.46,416.33,399.34
105,2021-09-11,141.89,138.13,143.45,136.54
101,2021-09-12,244.28,242.69,249.56,240.17
102,2021-09-12,720.31,720.12,721.02,719.87
103,2021-09-12,375.56,383.39,385.35,369.01
104,2021-09-12,403.12,402.82,412.84,401.69
105,2021-09-12,137.01,134.17,142.74,129.2
101,2021-09-13,246.62,247.84,250.96,245.11
102,2021-09-13,717.11,720.19,725.43,712.52
103,2021-09-13,368.52,359.46,374.98,358.66
104,2021-09-13,409.85,415.1,415.47,407.32
105,2021-09-13,140.72,140.16,144.04,138.91
101,2021-09-14,245.17,239.58,251.31,236.04
102,2021-09-14,711.53,711.58,711.59,706.45
103,2021-09-14,372.8,373.3,375.88,364.03
104,2021-09-14,401.13,399.8,409.3,398.13
105,2021-09-14,138.15,136.49,142.84,133.9
101,2021-09-15,238.56,242.29,246.18,228.66
102,2021-09-15,713.28,711.73,715.73,711.1
103,2021-09-15,371.36,373.23,377.42,364.31
104,2021-09-15,403.9,400.62,407.21,397.09
105,2021-09-15,138.02,135.87,141.76,135.3
101,2021-09-16,245.14,243.64,253.67,242.94
102,2021-09-16,717.71,714.16,719.82,713.77
103,2021-09-16,368.11,363.38,376.04,360.07
104,2021-09-16,404.34,405.67,405.68,403.6
105,2021-09-16,142.45,145.78,147.87,134.79
101,2021-09-17,244.91,244.37,245.07,243.04
102,2021-09-17,714.08,723.19,723.9,707.42
103,2021-09-17,367.86,376.38,376.5,364.65
104,2021-09-17,402.56,400.29,407.72,394.63
105,2021-09-17,140.57,144.85,150.43,136.32
101,2021-09-18,237.39,236.93,245.81,230.9
102,2021-09-18,710.48,710.36,716.4,710.36
103,2021-09-18,372.01,372.58,373.9,370.09
104,2021-09-18,401.52,402.71,404.65,400.02
105,2021-09-18,142.51,140.83,149.72,139.96
101,2021-09-19,237.63,231.16,241.89,228.17
102,2021-09-19,712.89,711.63,713.9,706.83
103,2021-09-19,372.28,369.23,380.89,367.42
104,2021-09-19,403.87,404.52,410.5,397.74
105,2021-09-19,142.72,142.81,149.09,133.91
101,2021-09-20,244.63,246.21,247.11,237.84
102,2021-09-20,714.18,707.82,721.97,706.93
103,2021-09-20,371.67,370.9,372.97,361.99
104,2021-09-20,402.08,398.6,403.29,396.13
105,2021-09-20,136.24,133.3,141.66,132.36
101,2021-09-21,244.86,251.04,254.01,237.29
102,2021-09-21,712.48,714.01,715.12,710.4
103,2021-09-21,375.33,376.72,382.5,366.51
104,2021-09-21,404.86,404.26,409.11,404.1
105,2021-09-21,142.84,142.85,147.23,137.32
101,2021-09-22,239.61,238.58,244.37,234.91
102,2021-09-22,718.53,721.94,723.04,712.49
103,2021-09-22,374.51,372.22,383.42,371.81
104,2021-09-22,403.59,402.21,406.38,394.5
105,2021-09-22,136.71,136.99,138.06,135.15
101,2021-09-23,244.19,238.42,252.79,234.79
